img_path,local_id,label
train_and_test/test/Accessories/Aim/31.jpg,55,Aim
train_and_test/test/Accessories/Aim/35.jpg,55,Aim
train_and_test/test/Accessories/Aim/37.jpg,55,Aim
train_and_test/test/Accessories/Aim/39.jpg,55,Aim
train_and_test/test/Accessories/Aim/45.jpg,55,Aim
train_and_test/test/Accessories/Aim/57.jpg,55,Aim
train_and_test/test/Accessories/Aim/63.jpg,55,Aim
train_and_test/test/Accessories/Aim/65.jpg,55,Aim
train_and_test/test/Accessories/Aim/69.jpg,55,Aim
train_and_test/test/Accessories/Aim/71.jpg,55,Aim
train_and_test/test/Accessories/Aim/74.jpg,55,Aim
train_and_test/test/Accessories/Aim/78.jpg,55,Aim
train_and_test/test/Accessories/Aim/79.jpg,55,Aim
train_and_test/test/Accessories/Aim/80.jpg,55,Aim
train_and_test/test/Accessories/Aim/81.jpg,55,Aim
train_and_test/test/Accessories/Aim/84.jpg,55,Aim
train_and_test/test/Accessories/Aim/85.jpg,55,Aim
train_and_test/test/Accessories/Aim/87.jpg,55,Aim
train_and_test/test/Accessories/Aim/9.jpg,55,Aim
train_and_test/test/Accessories/Akubra/1.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/17.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/20.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/23.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/28.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/30.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/31.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/32.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/38.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/46.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/49.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/7.jpg,67,Akubra
train_and_test/test/Accessories/Akubra/8.jpg,67,Akubra
train_and_test/test/Accessories/ALAN/15.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/16.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/17.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/18.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/24.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/25.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/27.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/28.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/3.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/34.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/37.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/43.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/45.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/46.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/47.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/48.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/5.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/55.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/58.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/6.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/62.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/63.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/74.jpg,15,ALAN
train_and_test/test/Accessories/ALAN/77.jpg,15,ALAN
train_and_test/test/Accessories/Alexia/12.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/16.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/19.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/2.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/20.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/22.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/27.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/3.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/33.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/34.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/35.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/36.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/38.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/4.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/42.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/45.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/5.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/58.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/63.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/66.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/68.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/69.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/70.jpg,78,Alexia
train_and_test/test/Accessories/Alexia/8.jpg,78,Alexia
train_and_test/test/Accessories/Allstar/10.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/11.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/22.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/24.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/29.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/31.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/32.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/47.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/5.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/56.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/57.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/61.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/65.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/66.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/72.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/76.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/8.jpg,93,Allstar
train_and_test/test/Accessories/Allstar/9.jpg,93,Allstar
train_and_test/test/Accessories/ara/15.jpg,2288,ara
train_and_test/test/Accessories/ara/19.jpg,2288,ara
train_and_test/test/Accessories/ara/21.jpg,2288,ara
train_and_test/test/Accessories/ara/22.jpg,2288,ara
train_and_test/test/Accessories/ara/23.jpg,2288,ara
train_and_test/test/Accessories/ara/27.jpg,2288,ara
train_and_test/test/Accessories/ara/29.jpg,2288,ara
train_and_test/test/Accessories/ara/30.jpg,2288,ara
train_and_test/test/Accessories/ara/37.jpg,2288,ara
train_and_test/test/Accessories/ara/4.jpg,2288,ara
train_and_test/test/Accessories/ara/47.jpg,2288,ara
train_and_test/test/Accessories/ara/6.jpg,2288,ara
train_and_test/test/Accessories/ara/7.jpg,2288,ara
train_and_test/test/Accessories/Artemide/10.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/16.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/17.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/19.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/20.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/24.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/26.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/27.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/37.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/41.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/42.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/44.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/45.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/46.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/49.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/50.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/53.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/59.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/6.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/61.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/68.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/69.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/70.jpg,185,Artemide
train_and_test/test/Accessories/Artemide/8.jpg,185,Artemide
train_and_test/test/Accessories/Ashbury/14.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/18.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/20.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/22.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/27.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/29.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/30.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/34.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/38.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/4.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/40.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/42.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/48.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/49.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/6.jpg,189,Ashbury
train_and_test/test/Accessories/Ashbury/9.jpg,189,Ashbury
train_and_test/test/Accessories/Atlantic/1.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/10.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/11.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/19.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/2.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/20.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/21.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/25.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/29.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/30.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/31.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/34.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/43.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/44.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/46.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/47.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/52.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/65.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/69.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/76.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/80.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic/82.jpg,202,Atlantic
train_and_test/test/Accessories/Atlantic Airlines/10.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/15.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/19.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/21.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/34.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/37.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/38.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/39.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/4.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/42.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/48.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/5.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/50.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/6.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Atlantic Airlines/8.jpg,203,Atlantic Airlines
train_and_test/test/Accessories/Audar/16.jpg,205,Audar
train_and_test/test/Accessories/Audar/24.jpg,205,Audar
train_and_test/test/Accessories/Audar/28.jpg,205,Audar
train_and_test/test/Accessories/Audar/31.jpg,205,Audar
train_and_test/test/Accessories/Audar/34.jpg,205,Audar
train_and_test/test/Accessories/Audar/37.jpg,205,Audar
train_and_test/test/Accessories/Audar/41.jpg,205,Audar
train_and_test/test/Accessories/Audar/42.jpg,205,Audar
train_and_test/test/Accessories/Audar/52.jpg,205,Audar
train_and_test/test/Accessories/Audar/53.jpg,205,Audar
train_and_test/test/Accessories/Audar/57.jpg,205,Audar
train_and_test/test/Accessories/Audar/6.jpg,205,Audar
train_and_test/test/Accessories/Audar/60.jpg,205,Audar
train_and_test/test/Accessories/Audar/61.jpg,205,Audar
train_and_test/test/Accessories/Audar/62.jpg,205,Audar
train_and_test/test/Accessories/Audar/67.jpg,205,Audar
train_and_test/test/Accessories/Audar/69.jpg,205,Audar
train_and_test/test/Accessories/Audar/70.jpg,205,Audar
train_and_test/test/Accessories/Audar/72.jpg,205,Audar
train_and_test/test/Accessories/Audar/73.jpg,205,Audar
train_and_test/test/Accessories/Audar/75.jpg,205,Audar
train_and_test/test/Accessories/Audar/8.jpg,205,Audar
train_and_test/test/Accessories/Audar/81.jpg,205,Audar
train_and_test/test/Accessories/Aurora/12.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/15.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/16.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/17.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/30.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/32.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/37.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/4.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/44.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/46.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/49.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/50.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/51.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/55.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/60.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/61.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/67.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/68.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/69.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/72.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/75.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/8.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/82.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/83.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/84.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/87.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/88.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/9.jpg,207,Aurora
train_and_test/test/Accessories/Aurora/92.jpg,207,Aurora
train_and_test/test/Accessories/Avanti/10.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/13.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/18.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/21.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/22.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/27.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/38.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/4.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/44.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/45.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/47.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/5.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/59.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/65.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/69.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/72.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/8.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/82.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/83.jpg,208,Avanti
train_and_test/test/Accessories/Avanti/87.jpg,208,Avanti
train_and_test/test/Accessories/Baba/10.jpg,242,Baba
train_and_test/test/Accessories/Baba/17.jpg,242,Baba
train_and_test/test/Accessories/Baba/20.jpg,242,Baba
train_and_test/test/Accessories/Baba/26.jpg,242,Baba
train_and_test/test/Accessories/Baba/28.jpg,242,Baba
train_and_test/test/Accessories/Baba/32.jpg,242,Baba
train_and_test/test/Accessories/Baba/36.jpg,242,Baba
train_and_test/test/Accessories/Baba/4.jpg,242,Baba
train_and_test/test/Accessories/Baba/40.jpg,242,Baba
train_and_test/test/Accessories/Baba/41.jpg,242,Baba
train_and_test/test/Accessories/Baba/49.jpg,242,Baba
train_and_test/test/Accessories/Baba/55.jpg,242,Baba
train_and_test/test/Accessories/Baba/56.jpg,242,Baba
train_and_test/test/Accessories/Baba/57.jpg,242,Baba
train_and_test/test/Accessories/Baba/63.jpg,242,Baba
train_and_test/test/Accessories/Baba/7.jpg,242,Baba
train_and_test/test/Accessories/Baba/8.jpg,242,Baba
train_and_test/test/Accessories/Baba/9.jpg,242,Baba
train_and_test/test/Accessories/BACCARAT/16.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/17.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/19.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/20.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/23.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/28.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/29.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/33.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/4.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/42.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/45.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/48.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/49.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/50.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/53.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/7.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/8.jpg,218,BACCARAT
train_and_test/test/Accessories/BACCARAT/9.jpg,218,BACCARAT
train_and_test/test/Accessories/BAE/12.jpg,219,BAE
train_and_test/test/Accessories/BAE/13.jpg,219,BAE
train_and_test/test/Accessories/BAE/14.jpg,219,BAE
train_and_test/test/Accessories/BAE/18.jpg,219,BAE
train_and_test/test/Accessories/BAE/2.jpg,219,BAE
train_and_test/test/Accessories/BAE/20.jpg,219,BAE
train_and_test/test/Accessories/BAE/22.jpg,219,BAE
train_and_test/test/Accessories/BAE/23.jpg,219,BAE
train_and_test/test/Accessories/BAE/27.jpg,219,BAE
train_and_test/test/Accessories/BAE/29.jpg,219,BAE
train_and_test/test/Accessories/BAE/31.jpg,219,BAE
train_and_test/test/Accessories/BAE/32.jpg,219,BAE
train_and_test/test/Accessories/BAE/34.jpg,219,BAE
train_and_test/test/Accessories/BAE/37.jpg,219,BAE
train_and_test/test/Accessories/BAE/38.jpg,219,BAE
train_and_test/test/Accessories/BAE/39.jpg,219,BAE
train_and_test/test/Accessories/BAE/40.jpg,219,BAE
train_and_test/test/Accessories/BAE/51.jpg,219,BAE
train_and_test/test/Accessories/BAE/52.jpg,219,BAE
train_and_test/test/Accessories/BAE/53.jpg,219,BAE
train_and_test/test/Accessories/BAE/54.jpg,219,BAE
train_and_test/test/Accessories/BAE/55.jpg,219,BAE
train_and_test/test/Accessories/BAE/7.jpg,219,BAE
train_and_test/test/Accessories/Baker Skateboards/1.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/12.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/13.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/14.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/19.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/26.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/35.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/39.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/43.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/44.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/51.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/56.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/64.jpg,254,Baker Skateboards
train_and_test/test/Accessories/Baker Skateboards/71.jpg,254,Baker Skateboards
