img_path,local_id,bbox,label
classes/jpg/apple/2510779730.jpg,2,"[176, 55, 299, 199]",apple
classes/jpg/apple/4211723862.jpg,2,"[119, 125, 212, 224]",apple
classes/jpg/apple/4180345599.jpg,2,"[110, 170, 205, 272]",apple
classes/jpg/apple/4912731862.jpg,2,"[628, 343, 707, 454]",apple
classes/jpg/apple/4786988352.jpg,2,"[9, 6, 371, 312]",apple
classes/jpg/apple/3260051751.jpg,2,"[96, 50, 201, 178]",apple
classes/jpg/apple/2266599880.jpg,2,"[222, 155, 273, 212]",apple
classes/jpg/apple/2054536054.jpg,2,"[1, 1, 417, 478]",apple
classes/jpg/apple/5131214442.jpg,2,"[472, 301, 561, 394]",apple
classes/jpg/apple/3411419263.jpg,2,"[200, 163, 247, 224]",apple
classes/jpg/apple/3276332725.jpg,2,"[207, 140, 282, 224]",apple
classes/jpg/apple/2425891764.jpg,2,"[17, 1, 473, 499]",apple
classes/jpg/apple/5201217024.jpg,2,"[531, 205, 593, 268]",apple
classes/jpg/apple/5144668024.jpg,2,"[515, 215, 643, 336]",apple
classes/jpg/apple/3384399044.jpg,2,"[165, 203, 258, 300]",apple
classes/jpg/apple/4731072424.jpg,2,"[70, 170, 248, 375]",apple
classes/jpg/apple/4181108254.jpg,2,"[91, 125, 230, 296]",apple
classes/jpg/apple/4435935039.jpg,2,"[2, 117, 170, 254]",apple
classes/jpg/apple/409537534.jpg,2,"[131, 114, 255, 247]",apple
classes/jpg/apple/421111270.jpg,2,"[471, 47, 617, 221]",apple
classes/jpg/apple/4730428655.jpg,2,"[71, 107, 248, 305]",apple
classes/jpg/apple/5128901188.jpg,2,"[160, 113, 251, 243]",apple
classes/jpg/apple/5143984503.jpg,2,"[354, 181, 450, 279]",apple
classes/jpg/apple/712113503.jpg,2,"[77, 131, 260, 350]",apple
classes/jpg/apple/4730428427.jpg,2,"[109, 168, 215, 286]",apple
classes/jpg/apple/665771818.jpg,2,"[748, 282, 817, 345]",apple
classes/jpg/apple/3023420658.jpg,2,"[191, 113, 281, 239]",apple
classes/jpg/apple/4211723460.jpg,2,"[135, 213, 183, 271]",apple
classes/jpg/apple/3276332723.jpg,2,"[209, 138, 283, 222]",apple
classes/jpg/apple/4405393261.jpg,2,"[185, 79, 307, 228]",apple
classes/jpg/apple/4876724026.jpg,2,"[437, 247, 529, 361]",apple
classes/jpg/apple/3181240477.jpg,2,"[135, 67, 211, 135]",apple
classes/jpg/apple/4248495950.jpg,2,"[160, 76, 393, 295]",apple
classes/jpg/apple/3842830049.jpg,2,"[118, 260, 269, 326]",apple
classes/jpg/apple/3182073152.jpg,2,"[149, 103, 300, 244]",apple
classes/jpg/apple/470289641.jpg,2,"[151, 362, 200, 411]",apple
classes/jpg/apple/164971493.jpg,2,"[122, 126, 280, 289]",apple
classes/jpg/apple/3245791100.jpg,2,"[175, 74, 322, 248]",apple
classes/jpg/apple/5214981303.jpg,2,"[755, 153, 839, 255]",apple
classes/jpg/apple/2740479548.jpg,2,"[195, 130, 310, 258]",apple
classes/jpg/apple/1153770987.jpg,2,"[188, 95, 328, 265]",apple
classes/jpg/apple/341862940.jpg,2,"[269, 160, 437, 411]",apple
classes/jpg/apple/339296129.jpg,2,"[148, 76, 397, 270]",apple
classes/jpg/apple/3360219879.jpg,2,"[149, 47, 336, 255]",apple
classes/jpg/apple/3652933741.jpg,2,"[157, 78, 341, 304]",apple
classes/jpg/apple/5174252009.jpg,2,"[467, 139, 578, 231]",apple
classes/jpg/apple/2795236586.jpg,2,"[202, 142, 300, 260]",apple
classes/jpg/apple/5177422577.jpg,2,"[518, 334, 983, 619]",apple
classes/jpg/apple/3065654531.jpg,2,"[104, 144, 228, 360]",apple
classes/jpg/apple/5141353705.jpg,2,"[804, 197, 902, 312]",apple
classes/jpg/adidas/3807811747.jpg,0,"[385, 292, 440, 333]",adidas
classes/jpg/adidas/4406847336.jpg,0,"[318, 241, 494, 362]",adidas
classes/jpg/adidas/5056912326.jpg,0,"[278, 124, 497, 335]",adidas
classes/jpg/adidas/2450743885.jpg,0,"[69, 33, 366, 305]",adidas
classes/jpg/adidas/79242964.jpg,0,"[213, 1, 483, 196]",adidas
classes/jpg/adidas/3541292073.jpg,0,"[218, 94, 277, 138]",adidas
classes/jpg/adidas/4761260517.jpg,0,"[80, 147, 327, 321]",adidas
classes/jpg/adidas/4910105661.jpg,0,"[1, 202, 393, 666]",adidas
classes/jpg/adidas/5055380856.jpg,0,"[360, 104, 659, 337]",adidas
classes/jpg/adidas/4741458963.jpg,0,"[377, 170, 459, 232]",adidas
classes/jpg/adidas/4302098136.jpg,0,"[588, 221, 667, 284]",adidas
classes/jpg/adidas/4343574791.jpg,0,"[79, 415, 190, 532]",adidas
classes/jpg/adidas/2399696288.jpg,0,"[92, 52, 401, 323]",adidas
classes/jpg/adidas/4336482746.jpg,0,"[12, 190, 254, 416]",adidas
classes/jpg/adidas/4955394412.jpg,0,"[146, 297, 203, 352]",adidas
classes/jpg/adidas/4817017030.jpg,0,"[583, 587, 701, 669]",adidas
classes/jpg/adidas/395683573.jpg,0,"[389, 22, 520, 173]",adidas
classes/jpg/adidas/2970796187.jpg,0,"[383, 102, 693, 396]",adidas
classes/jpg/adidas/276515560.jpg,0,"[37, 644, 440, 992]",adidas
classes/jpg/adidas/3068575660.jpg,0,"[659, 396, 750, 465]",adidas
classes/jpg/adidas/4263386852.jpg,0,"[602, 198, 640, 233]",adidas
classes/jpg/adidas/3438303866.jpg,0,"[40, 4, 439, 380]",adidas
classes/jpg/adidas/160469021.jpg,0,"[353, 271, 561, 412]",adidas
classes/jpg/adidas/3426961300.jpg,0,"[72, 46, 153, 108]",adidas
classes/jpg/adidas/4425073529.jpg,0,"[1, 33, 401, 323]",adidas
classes/jpg/adidas/2266807703.jpg,0,"[208, 348, 382, 514]",adidas
classes/jpg/adidas/3935295857.jpg,0,"[119, 48, 393, 287]",adidas
classes/jpg/adidas/2965939141.jpg,0,"[256, 364, 309, 421]",adidas
classes/jpg/adidas/5057439061.jpg,0,"[178, 466, 325, 651]",adidas
classes/jpg/adidas/4359633049.jpg,0,"[186, 206, 221, 251]",adidas
classes/jpg/adidas/3385248586.jpg,0,"[30, 51, 349, 357]",adidas
classes/jpg/adidas/4841250854.jpg,0,"[177, 93, 307, 252]",adidas
classes/jpg/adidas/1468736300.jpg,0,"[27, 1, 432, 374]",adidas
classes/jpg/adidas/4910710794.jpg,0,"[1, 43, 275, 352]",adidas
classes/jpg/adidas/4991976433.jpg,0,"[87, 526, 276, 652]",adidas
classes/jpg/adidas/2636557914.jpg,0,"[190, 133, 830, 580]",adidas
classes/jpg/adidas/791925651.jpg,0,"[1, 1, 99, 86]",adidas
classes/jpg/adidas/4991278064.jpg,0,"[402, 270, 610, 397]",adidas
classes/jpg/adidas/4381484117.jpg,0,"[389, 198, 746, 549]",adidas
classes/jpg/adidas/4061674634.jpg,0,"[37, 36, 150, 114]",adidas
classes/jpg/adidas/5153634401.jpg,0,"[662, 700, 768, 787]",adidas
classes/jpg/adidas/4131322898.jpg,0,"[172, 255, 486, 476]",adidas
classes/jpg/adidas/4189380081.jpg,0,"[217, 719, 282, 782]",adidas
classes/jpg/adidas/4763210295.jpg,0,"[86, 64, 135, 97]",adidas
classes/jpg/adidas/4457240777.jpg,0,"[450, 276, 599, 486]",adidas
classes/jpg/adidas/2403699729.jpg,0,"[35, 12, 321, 254]",adidas
classes/jpg/adidas/4944597625.jpg,0,"[88, 545, 160, 645]",adidas
classes/jpg/adidas/144503924.jpg,0,"[42, 16, 236, 196]",adidas
classes/jpg/adidas/5105439179.jpg,0,"[844, 191, 899, 278]",adidas
classes/jpg/adidas/3294282629.jpg,0,"[132, 107, 209, 168]",adidas
classes/jpg/adidas/2534155497.jpg,0,"[29, 1, 497, 374]",adidas
classes/jpg/adidas/5072147973.jpg,0,"[177, 108, 287, 196]",adidas
classes/jpg/adidas/3025823456.jpg,0,"[67, 26, 954, 618]",adidas
classes/jpg/adidas/4763207899.jpg,0,"[44, 13, 102, 48]",adidas
classes/jpg/adidas/4910097689.jpg,0,"[491, 1, 748, 252]",adidas
classes/jpg/adidas/3441398196.jpg,0,"[304, 157, 406, 228]",adidas
classes/jpg/adidas/4499338915.jpg,0,"[72, 11, 403, 311]",adidas
classes/jpg/adidas/3948482004.jpg,0,"[102, 64, 392, 255]",adidas
classes/jpg/adidas/145074777.jpg,0,"[47, 53, 446, 302]",adidas
classes/jpg/adidas/5132658734.jpg,0,"[56, 482, 192, 618]",adidas
classes/jpg/adidas/2540056504.jpg,0,"[1, 90, 355, 498]",adidas
classes/jpg/adidas/4916976867.jpg,0,"[656, 1, 861, 184]",adidas
classes/jpg/adidas/4605630935.jpg,0,"[48, 131, 172, 241]",adidas
classes/jpg/adidas/4745120286.jpg,0,"[65, 78, 241, 248]",adidas
classes/jpg/adidas/390321909.jpg,0,"[11, 7, 99, 83]",adidas
classes/jpg/adidas/5072753312.jpg,0,"[147, 145, 213, 209]",adidas
classes/jpg/adidas/451265524.jpg,0,"[209, 195, 243, 227]",adidas
classes/jpg/adidas/3703822708.jpg,0,"[189, 130, 268, 185]",adidas
classes/jpg/adidas/4649856382.jpg,0,"[302, 551, 376, 632]",adidas
classes/jpg/adidas/2345541572.jpg,0,"[573, 34, 673, 122]",adidas
classes/jpg/HP/5030423184.jpg,19,"[468, 326, 628, 425]",hp
classes/jpg/HP/4859123030.jpg,19,"[345, 301, 665, 575]",hp
classes/jpg/HP/3866133837.jpg,19,"[563, 362, 683, 466]",hp
classes/jpg/HP/4769488724.jpg,19,"[84, 60, 180, 153]",hp
classes/jpg/HP/49218245.jpg,19,"[198, 489, 243, 537]",hp
classes/jpg/HP/77530257.jpg,19,"[228, 610, 349, 691]",hp
classes/jpg/HP/4952301685.jpg,19,"[181, 98, 377, 209]",hp
classes/jpg/HP/4827504925.jpg,19,"[148, 280, 191, 331]",hp
classes/jpg/HP/4950075187.jpg,19,"[338, 227, 522, 323]",hp
classes/jpg/HP/85899611.jpg,19,"[630, 21, 765, 136]",hp
classes/jpg/HP/4834606338.jpg,19,"[288, 227, 744, 525]",hp
classes/jpg/HP/431004709.jpg,19,"[804, 271, 875, 313]",hp
classes/jpg/HP/4715655553.jpg,19,"[194, 246, 302, 312]",hp
classes/jpg/HP/2475751528.jpg,19,"[317, 234, 711, 483]",hp
classes/jpg/HP/3181242484.jpg,19,"[69, 187, 134, 251]",hp
classes/jpg/HP/252028224.jpg,19,"[553, 137, 714, 251]",hp
classes/jpg/HP/3325850531.jpg,19,"[454, 122, 904, 387]",hp
classes/jpg/HP/4833990883.jpg,19,"[601, 245, 824, 442]",hp
classes/jpg/HP/3168095405.jpg,19,"[164, 595, 253, 689]",hp
classes/jpg/HP/2249272967.jpg,19,"[298, 254, 635, 350]",hp
classes/jpg/HP/4817420150.jpg,19,"[715, 410, 770, 434]",hp
classes/jpg/HP/4045483728.jpg,19,"[227, 323, 295, 381]",hp
classes/jpg/HP/2574277437.jpg,19,"[480, 98, 546, 183]",hp
classes/jpg/HP/5008965281.jpg,19,"[150, 151, 193, 195]",hp
classes/jpg/HP/252027220.jpg,19,"[272, 283, 389, 406]",hp
classes/jpg/HP/3462654085.jpg,19,"[393, 207, 679, 405]",hp
classes/jpg/HP/94577457.jpg,19,"[353, 289, 712, 507]",hp
classes/jpg/HP/2492120693.jpg,19,"[266, 83, 391, 168]",hp
classes/jpg/HP/925473698.jpg,19,"[360, 206, 627, 258]",hp
classes/jpg/HP/49218246.jpg,19,"[286, 526, 327, 572]",hp
classes/jpg/HP/4501744406.jpg,19,"[389, 576, 633, 710]",hp
classes/jpg/HP/2336166737.jpg,19,"[240, 347, 840, 701]",hp
classes/jpg/HP/224642242.jpg,19,"[439, 295, 600, 402]",hp
classes/jpg/HP/3181242302.jpg,19,"[1, 274, 42, 323]",hp
classes/jpg/HP/2574277331.jpg,19,"[106, 296, 203, 372]",hp
classes/jpg/HP/183914174.jpg,19,"[462, 28, 607, 123]",hp
classes/jpg/HP/70609284.jpg,19,"[604, 6, 780, 132]",hp
classes/jpg/HP/4864352081.jpg,19,"[772, 44, 973, 167]",hp
classes/jpg/HP/81062112.jpg,19,"[351, 340, 496, 438]",hp
classes/jpg/HP/2727505443.jpg,19,"[646, 39, 833, 233]",hp
classes/jpg/HP/476050004.jpg,19,"[308, 348, 715, 616]",hp
classes/jpg/HP/4501729498.jpg,19,"[169, 173, 858, 610]",hp
classes/jpg/HP/5025562652.jpg,19,"[469, 287, 593, 406]",hp
classes/jpg/HP/33971473.jpg,19,"[342, 144, 405, 207]",hp
classes/jpg/HP/4393543899.jpg,19,"[104, 193, 627, 526]",hp
classes/jpg/HP/5008965381.jpg,19,"[208, 151, 338, 290]",hp
classes/jpg/HP/5073246539.jpg,19,"[103, 123, 188, 180]",hp
classes/jpg/HP/4715655831.jpg,19,"[416, 452, 493, 501]",hp
classes/jpg/HP/480002660.jpg,19,"[383, 311, 684, 447]",hp
classes/jpg/HP/4783943827.jpg,19,"[433, 316, 555, 421]",hp
classes/jpg/HP/2296444945.jpg,19,"[388, 168, 901, 619]",hp
classes/jpg/HP/4778804166.jpg,19,"[318, 413, 382, 455]",hp
classes/jpg/HP/2300160406.jpg,19,"[502, 1, 1023, 329]",hp
classes/jpg/HP/521713871.jpg,19,"[428, 5, 540, 96]",hp
classes/jpg/HP/78324863.jpg,19,"[822, 244, 1000, 355]",hp
classes/jpg/HP/4769488468.jpg,19,"[88, 150, 183, 241]",hp
classes/jpg/HP/4450585837.jpg,19,"[314, 308, 400, 374]",hp
classes/jpg/HP/2574277665.jpg,19,"[141, 115, 231, 166]",hp
classes/jpg/HP/2575100582.jpg,19,"[388, 39, 455, 123]",hp
classes/jpg/HP/4578368131.jpg,19,"[437, 306, 585, 412]",hp
classes/jpg/HP/4971914511.jpg,19,"[89, 664, 235, 835]",hp
classes/jpg/HP/386819032.jpg,19,"[151, 260, 270, 347]",hp
classes/jpg/HP/351429935.jpg,19,"[612, 55, 733, 213]",hp
classes/jpg/HP/436151791.jpg,19,"[101, 117, 268, 227]",hp
classes/jpg/HP/5077581837.jpg,19,"[438, 176, 482, 238]",hp
classes/jpg/HP/2281921755.jpg,19,"[414, 271, 605, 400]",hp
classes/jpg/HP/5122345673.jpg,19,"[68, 107, 471, 368]",hp
classes/jpg/HP/4768850715.jpg,19,"[68, 57, 136, 118]",hp
classes/jpg/HP/69614005.jpg,19,"[118, 693, 206, 760]",hp
classes/jpg/HP/4572966321.jpg,19,"[68, 210, 113, 245]",hp
classes/jpg/stellaartois/2394468607.jpg,28,"[96, 774, 233, 964]",stellaartois
classes/jpg/stellaartois/2628665444.jpg,28,"[45, 402, 352, 634]",stellaartois
classes/jpg/stellaartois/3087266222.jpg,28,"[271, 685, 452, 941]",stellaartois
classes/jpg/stellaartois/29920219.jpg,28,"[17, 1, 695, 767]",stellaartois
classes/jpg/stellaartois/2363071334.jpg,28,"[777, 513, 859, 637]",stellaartois
classes/jpg/stellaartois/63475155.jpg,28,"[184, 265, 350, 508]",stellaartois
classes/jpg/stellaartois/52383991.jpg,28,"[136, 491, 464, 1023]",stellaartois
classes/jpg/stellaartois/2857708734.jpg,28,"[241, 235, 538, 712]",stellaartois
classes/jpg/stellaartois/3286394939.jpg,28,"[197, 619, 446, 993]",stellaartois
classes/jpg/stellaartois/2556021177.jpg,28,"[519, 219, 835, 682]",stellaartois
classes/jpg/stellaartois/2768421236.jpg,28,"[315, 404, 653, 666]",stellaartois
classes/jpg/stellaartois/5151480824.jpg,28,"[196, 503, 561, 909]",stellaartois
classes/jpg/stellaartois/2045897024.jpg,28,"[429, 284, 703, 663]",stellaartois
classes/jpg/stellaartois/2251039921.jpg,28,"[300, 1, 572, 297]",stellaartois
classes/jpg/stellaartois/281515770.jpg,28,"[346, 295, 545, 427]",stellaartois
classes/jpg/stellaartois/2452172278.jpg,28,"[406, 416, 486, 545]",stellaartois
classes/jpg/stellaartois/4871346352.jpg,28,"[529, 306, 834, 725]",stellaartois
classes/jpg/stellaartois/2404949362.jpg,28,"[1, 448, 135, 795]",stellaartois
classes/jpg/stellaartois/335492138.jpg,28,"[261, 655, 428, 889]",stellaartois
classes/jpg/stellaartois/174625099.jpg,28,"[231, 261, 592, 845]",stellaartois
classes/jpg/stellaartois/2313833884.jpg,28,"[391, 213, 559, 356]",stellaartois
classes/jpg/stellaartois/2302660067.jpg,28,"[82, 250, 303, 605]",stellaartois
classes/jpg/stellaartois/2710919756.jpg,28,"[267, 312, 523, 484]",stellaartois
classes/jpg/stellaartois/3055242195.jpg,28,"[164, 491, 402, 879]",stellaartois
classes/jpg/stellaartois/57988068.jpg,28,"[105, 44, 475, 629]",stellaartois
classes/jpg/stellaartois/2430655073.jpg,28,"[142, 599, 392, 967]",stellaartois
classes/jpg/stellaartois/264007881.jpg,28,"[335, 375, 620, 767]",stellaartois
classes/jpg/stellaartois/327980960.jpg,28,"[194, 466, 392, 695]",stellaartois
classes/jpg/stellaartois/434808444.jpg,28,"[69, 238, 672, 837]",stellaartois
classes/jpg/stellaartois/548867288.jpg,28,"[467, 252, 628, 519]",stellaartois
classes/jpg/stellaartois/5118357083.jpg,28,"[101, 217, 417, 479]",stellaartois
classes/jpg/stellaartois/2697673635.jpg,28,"[143, 375, 493, 622]",stellaartois
classes/jpg/stellaartois/5155697249.jpg,28,"[282, 572, 449, 830]",stellaartois
classes/jpg/stellaartois/2642621102.jpg,28,"[55, 1, 979, 767]",stellaartois
classes/jpg/stellaartois/4667107975.jpg,28,"[285, 33, 894, 594]",stellaartois
classes/jpg/stellaartois/2973445119.jpg,28,"[312, 441, 542, 765]",stellaartois
classes/jpg/stellaartois/2172825851.jpg,28,"[26, 160, 500, 890]",stellaartois
classes/jpg/stellaartois/2186285771.jpg,28,"[438, 639, 612, 900]",stellaartois
classes/jpg/stellaartois/186132106.jpg,28,"[156, 371, 338, 568]",stellaartois
classes/jpg/stellaartois/2375879910.jpg,28,"[75, 1, 688, 680]",stellaartois
classes/jpg/stellaartois/2976639668.jpg,28,"[219, 666, 480, 937]",stellaartois
classes/jpg/stellaartois/5009122808.jpg,28,"[195, 237, 517, 581]",stellaartois
classes/jpg/stellaartois/3402425271.jpg,28,"[699, 185, 1023, 728]",stellaartois
classes/jpg/stellaartois/4536641417.jpg,28,"[213, 536, 461, 930]",stellaartois
classes/jpg/stellaartois/333297240.jpg,28,"[470, 176, 772, 678]",stellaartois
classes/jpg/stellaartois/2463737513.jpg,28,"[529, 127, 733, 313]",stellaartois
classes/jpg/stellaartois/2266182446.jpg,28,"[491, 177, 753, 429]",stellaartois
classes/jpg/stellaartois/2319519808.jpg,28,"[259, 591, 442, 870]",stellaartois
classes/jpg/stellaartois/2397944016.jpg,28,"[596, 168, 832, 377]",stellaartois
classes/jpg/stellaartois/2794165604.jpg,28,"[136, 330, 568, 648]",stellaartois
classes/jpg/stellaartois/539213126.jpg,28,"[301, 208, 643, 614]",stellaartois
classes/jpg/stellaartois/1470343702.jpg,28,"[76, 434, 449, 1004]",stellaartois
classes/jpg/stellaartois/488043655.jpg,28,"[146, 237, 471, 793]",stellaartois
classes/jpg/stellaartois/2777969161.jpg,28,"[593, 276, 738, 523]",stellaartois
classes/jpg/stellaartois/27112546.jpg,28,"[480, 674, 624, 902]",stellaartois
classes/jpg/stellaartois/3199680515.jpg,28,"[6, 296, 611, 1023]",stellaartois
classes/jpg/stellaartois/2932587686.jpg,28,"[289, 212, 556, 482]",stellaartois
classes/jpg/stellaartois/2999314505.jpg,28,"[237, 633, 416, 898]",stellaartois
classes/jpg/stellaartois/4608850274.jpg,28,"[348, 376, 538, 551]",stellaartois
classes/jpg/stellaartois/102448630.jpg,28,"[51, 24, 979, 1023]",stellaartois
classes/jpg/stellaartois/2993108882.jpg,28,"[383, 336, 540, 593]",stellaartois
classes/jpg/stellaartois/3525423984.jpg,28,"[740, 536, 856, 708]",stellaartois
classes/jpg/stellaartois/2569159117.jpg,28,"[569, 162, 865, 646]",stellaartois
classes/jpg/stellaartois/2631666485.jpg,28,"[334, 495, 714, 759]",stellaartois
classes/jpg/stellaartois/4591249638.jpg,28,"[252, 548, 409, 794]",stellaartois
classes/jpg/stellaartois/4881083435.jpg,28,"[332, 501, 692, 1023]",stellaartois
classes/jpg/stellaartois/869415611.jpg,28,"[633, 339, 773, 547]",stellaartois
classes/jpg/stellaartois/515951925.jpg,28,"[138, 308, 483, 632]",stellaartois
classes/jpg/stellaartois/4567419272.jpg,28,"[20, 315, 682, 723]",stellaartois
classes/jpg/stellaartois/4891176649.jpg,28,"[139, 154, 498, 558]",stellaartois
classes/jpg/paulaner/4061742373.jpg,22,"[535, 171, 625, 261]",paulaner
classes/jpg/paulaner/5052192216.jpg,22,"[228, 278, 284, 342]",paulaner
classes/jpg/paulaner/4673941887.jpg,22,"[292, 248, 485, 459]",paulaner
classes/jpg/paulaner/2778897883.jpg,22,"[310, 615, 390, 696]",paulaner
classes/jpg/paulaner/5132712780.jpg,22,"[446, 197, 571, 326]",paulaner
classes/jpg/paulaner/2158922097.jpg,22,"[100, 137, 259, 312]",paulaner
classes/jpg/paulaner/3423675527.jpg,22,"[179, 478, 526, 827]",paulaner
